"","species","age","scenario","Av","std.dev"
"873","taxubacc",900,"LandisOutputs/Test10/taxubacc-MAX-900.img",12319,NA
"874","taxubacc",900,"LandisOutputs/Test9/taxubacc-MAX-900.img",15570,NA
"875","taxubacc",950,"LandisOutputs/Test10/taxubacc-MAX-950.img",12648,NA
"876","taxubacc",950,"LandisOutputs/Test9/taxubacc-MAX-950.img",16086,NA
"877","taxubacc",1000,"LandisOutputs/Test10/taxubacc-MAX-1000.img",13027,NA
"878","taxubacc",1000,"LandisOutputs/Test9/taxubacc-MAX-1000.img",16578,NA
"879","taxubacc",1050,"LandisOutputs/Test10/taxubacc-MAX-1050.img",13383,NA
"880","taxubacc",1050,"LandisOutputs/Test9/taxubacc-MAX-1050.img",17099,NA
"881","taxubacc",1100,"LandisOutputs/Test10/taxubacc-MAX-1100.img",13717,NA
"882","taxubacc",1100,"LandisOutputs/Test9/taxubacc-MAX-1100.img",17586,NA
"883","taxubacc",1150,"LandisOutputs/Test10/taxubacc-MAX-1150.img",14037,NA
"884","taxubacc",1150,"LandisOutputs/Test9/taxubacc-MAX-1150.img",18061,NA
"885","taxubacc",1200,"LandisOutputs/Test10/taxubacc-MAX-1200.img",14360,NA
"886","taxubacc",1200,"LandisOutputs/Test9/taxubacc-MAX-1200.img",18607,NA
"887","taxubacc",1250,"LandisOutputs/Test10/taxubacc-MAX-1250.img",14717,NA
"888","taxubacc",1250,"LandisOutputs/Test9/taxubacc-MAX-1250.img",19103,NA
"889","taxubacc",1300,"LandisOutputs/Test10/taxubacc-MAX-1300.img",15061,NA
"890","taxubacc",1300,"LandisOutputs/Test9/taxubacc-MAX-1300.img",19603,NA
"891","taxubacc",1350,"LandisOutputs/Test10/taxubacc-MAX-1350.img",15390,NA
"892","taxubacc",1350,"LandisOutputs/Test9/taxubacc-MAX-1350.img",20094,NA
"893","taxubacc",1400,"LandisOutputs/Test10/taxubacc-MAX-1400.img",15746,NA
"894","taxubacc",1400,"LandisOutputs/Test9/taxubacc-MAX-1400.img",20575,NA
"895","taxubacc",1450,"LandisOutputs/Test10/taxubacc-MAX-1450.img",16112,NA
"896","taxubacc",1450,"LandisOutputs/Test9/taxubacc-MAX-1450.img",21018,NA
"897","taxubacc",1500,"LandisOutputs/Test10/taxubacc-MAX-1500.img",16478,NA
"898","taxubacc",1500,"LandisOutputs/Test9/taxubacc-MAX-1500.img",21507,NA
"899","taxubacc",1550,"LandisOutputs/Test10/taxubacc-MAX-1550.img",16822,NA
"900","taxubacc",1550,"LandisOutputs/Test9/taxubacc-MAX-1550.img",21932,NA
"901","taxubacc",1600,"LandisOutputs/Test10/taxubacc-MAX-1600.img",17158,NA
"902","taxubacc",1600,"LandisOutputs/Test9/taxubacc-MAX-1600.img",22393,NA
"903","taxubacc",1650,"LandisOutputs/Test10/taxubacc-MAX-1650.img",17469,NA
"904","taxubacc",1650,"LandisOutputs/Test9/taxubacc-MAX-1650.img",22832,NA
"905","taxubacc",1700,"LandisOutputs/Test10/taxubacc-MAX-1700.img",17824,NA
"906","taxubacc",1700,"LandisOutputs/Test9/taxubacc-MAX-1700.img",23287,NA
"907","taxubacc",1750,"LandisOutputs/Test10/taxubacc-MAX-1750.img",18151,NA
"908","taxubacc",1750,"LandisOutputs/Test9/taxubacc-MAX-1750.img",23725,NA
"909","taxubacc",1800,"LandisOutputs/Test10/taxubacc-MAX-1800.img",18509,NA
"910","taxubacc",1800,"LandisOutputs/Test9/taxubacc-MAX-1800.img",24158,NA
"911","taxubacc",1850,"LandisOutputs/Test10/taxubacc-MAX-1850.img",18836,NA
"912","taxubacc",1850,"LandisOutputs/Test9/taxubacc-MAX-1850.img",24619,NA
"913","taxubacc",1900,"LandisOutputs/Test10/taxubacc-MAX-1900.img",19149,NA
"914","taxubacc",1900,"LandisOutputs/Test9/taxubacc-MAX-1900.img",25081,NA
"915","taxubacc",1950,"LandisOutputs/Test10/taxubacc-MAX-1950.img",19463,NA
"916","taxubacc",1950,"LandisOutputs/Test9/taxubacc-MAX-1950.img",25485,NA
"917","taxubacc",2000,"LandisOutputs/Test10/taxubacc-MAX-2000.img",19768,NA
"918","taxubacc",2000,"LandisOutputs/Test9/taxubacc-MAX-2000.img",25939,NA
"919","taxubacc",2050,"LandisOutputs/Test10/taxubacc-MAX-2050.img",20080,NA
"920","taxubacc",2050,"LandisOutputs/Test9/taxubacc-MAX-2050.img",26358,NA
"921","taxubacc",2100,"LandisOutputs/Test10/taxubacc-MAX-2100.img",20382,NA
"922","taxubacc",2100,"LandisOutputs/Test9/taxubacc-MAX-2100.img",26756,NA
"923","taxubacc",2150,"LandisOutputs/Test10/taxubacc-MAX-2150.img",20696,NA
"924","taxubacc",2150,"LandisOutputs/Test9/taxubacc-MAX-2150.img",27194,NA
"925","taxubacc",2200,"LandisOutputs/Test10/taxubacc-MAX-2200.img",20988,NA
"926","taxubacc",2200,"LandisOutputs/Test9/taxubacc-MAX-2200.img",27626,NA
"927","taxubacc",2250,"LandisOutputs/Test10/taxubacc-MAX-2250.img",21283,NA
"928","taxubacc",2250,"LandisOutputs/Test9/taxubacc-MAX-2250.img",28052,NA
"929","taxubacc",2300,"LandisOutputs/Test10/taxubacc-MAX-2300.img",21564,NA
"930","taxubacc",2300,"LandisOutputs/Test9/taxubacc-MAX-2300.img",28493,NA
"931","taxubacc",2350,"LandisOutputs/Test10/taxubacc-MAX-2350.img",21847,NA
"932","taxubacc",2350,"LandisOutputs/Test9/taxubacc-MAX-2350.img",28910,NA
"933","taxubacc",2400,"LandisOutputs/Test10/taxubacc-MAX-2400.img",20936,NA
"934","taxubacc",2400,"LandisOutputs/Test9/taxubacc-MAX-2400.img",28390,NA
"935","taxubacc",2450,"LandisOutputs/Test10/taxubacc-MAX-2450.img",21655,NA
"936","taxubacc",2450,"LandisOutputs/Test9/taxubacc-MAX-2450.img",29247,NA
"937","taxubacc",2500,"LandisOutputs/Test10/taxubacc-MAX-2500.img",22304,NA
"938","taxubacc",2500,"LandisOutputs/Test9/taxubacc-MAX-2500.img",29947,NA
"939","taxubacc",2550,"LandisOutputs/Test10/taxubacc-MAX-2550.img",22706,NA
"940","taxubacc",2550,"LandisOutputs/Test9/taxubacc-MAX-2550.img",30426,NA
"941","taxubacc",2600,"LandisOutputs/Test10/taxubacc-MAX-2600.img",22991,NA
"942","taxubacc",2600,"LandisOutputs/Test9/taxubacc-MAX-2600.img",30918,NA
"943","taxubacc",2650,"LandisOutputs/Test10/taxubacc-MAX-2650.img",23211,NA
"944","taxubacc",2650,"LandisOutputs/Test9/taxubacc-MAX-2650.img",31308,NA
"945","taxubacc",2700,"LandisOutputs/Test10/taxubacc-MAX-2700.img",23493,NA
"946","taxubacc",2700,"LandisOutputs/Test9/taxubacc-MAX-2700.img",31800,NA
"947","taxubacc",2750,"LandisOutputs/Test10/taxubacc-MAX-2750.img",23725,NA
"948","taxubacc",2750,"LandisOutputs/Test9/taxubacc-MAX-2750.img",32231,NA
"949","taxubacc",2800,"LandisOutputs/Test10/taxubacc-MAX-2800.img",24001,NA
"950","taxubacc",2800,"LandisOutputs/Test9/taxubacc-MAX-2800.img",32569,NA
"951","taxubacc",2850,"LandisOutputs/Test10/taxubacc-MAX-2850.img",24231,NA
"952","taxubacc",2850,"LandisOutputs/Test9/taxubacc-MAX-2850.img",33066,NA
"953","taxubacc",2900,"LandisOutputs/Test10/taxubacc-MAX-2900.img",24453,NA
"954","taxubacc",2900,"LandisOutputs/Test9/taxubacc-MAX-2900.img",33432,NA
"955","taxubacc",2950,"LandisOutputs/Test10/taxubacc-MAX-2950.img",24688,NA
"956","taxubacc",2950,"LandisOutputs/Test9/taxubacc-MAX-2950.img",33832,NA
"957","taxubacc",3000,"LandisOutputs/Test10/taxubacc-MAX-3000.img",24922,NA
"958","taxubacc",3000,"LandisOutputs/Test9/taxubacc-MAX-3000.img",34242,NA
"959","tilicord",0,"LandisOutputs/Test10/tilicord-MAX-0.img",38685,NA
"960","tilicord",0,"LandisOutputs/Test9/tilicord-MAX-0.img",38685,NA
"961","tilicord",50,"LandisOutputs/Test10/tilicord-MAX-50.img",38705,NA
"962","tilicord",50,"LandisOutputs/Test9/tilicord-MAX-50.img",38696,NA
"963","tilicord",100,"LandisOutputs/Test10/tilicord-MAX-100.img",38887,NA
"964","tilicord",100,"LandisOutputs/Test9/tilicord-MAX-100.img",38855,NA
"965","tilicord",150,"LandisOutputs/Test10/tilicord-MAX-150.img",38967,NA
"966","tilicord",150,"LandisOutputs/Test9/tilicord-MAX-150.img",38906,NA
"967","tilicord",200,"LandisOutputs/Test10/tilicord-MAX-200.img",39237,NA
"968","tilicord",200,"LandisOutputs/Test9/tilicord-MAX-200.img",39056,NA
"969","tilicord",250,"LandisOutputs/Test10/tilicord-MAX-250.img",17310,NA
"970","tilicord",250,"LandisOutputs/Test9/tilicord-MAX-250.img",18224,NA
"971","tilicord",300,"LandisOutputs/Test10/tilicord-MAX-300.img",7057,NA
"972","tilicord",300,"LandisOutputs/Test9/tilicord-MAX-300.img",9110,NA
"973","tilicord",350,"LandisOutputs/Test10/tilicord-MAX-350.img",12205,NA
"974","tilicord",350,"LandisOutputs/Test9/tilicord-MAX-350.img",16217,NA
"975","tilicord",400,"LandisOutputs/Test10/tilicord-MAX-400.img",15854,NA
"976","tilicord",400,"LandisOutputs/Test9/tilicord-MAX-400.img",22328,NA
"977","tilicord",450,"LandisOutputs/Test10/tilicord-MAX-450.img",18138,NA
"978","tilicord",450,"LandisOutputs/Test9/tilicord-MAX-450.img",24573,NA
"979","tilicord",500,"LandisOutputs/Test10/tilicord-MAX-500.img",17923,NA
"980","tilicord",500,"LandisOutputs/Test9/tilicord-MAX-500.img",23979,NA
"981","tilicord",550,"LandisOutputs/Test10/tilicord-MAX-550.img",16120,NA
"982","tilicord",550,"LandisOutputs/Test9/tilicord-MAX-550.img",21367,NA
"983","tilicord",600,"LandisOutputs/Test10/tilicord-MAX-600.img",14819,NA
"984","tilicord",600,"LandisOutputs/Test9/tilicord-MAX-600.img",19341,NA
"985","tilicord",650,"LandisOutputs/Test10/tilicord-MAX-650.img",14222,NA
"986","tilicord",650,"LandisOutputs/Test9/tilicord-MAX-650.img",19623,NA
"987","tilicord",700,"LandisOutputs/Test10/tilicord-MAX-700.img",14043,NA
"988","tilicord",700,"LandisOutputs/Test9/tilicord-MAX-700.img",20895,NA
"989","tilicord",750,"LandisOutputs/Test10/tilicord-MAX-750.img",14195,NA
"990","tilicord",750,"LandisOutputs/Test9/tilicord-MAX-750.img",21534,NA
"991","tilicord",800,"LandisOutputs/Test10/tilicord-MAX-800.img",13919,NA
"992","tilicord",800,"LandisOutputs/Test9/tilicord-MAX-800.img",21404,NA
"993","tilicord",850,"LandisOutputs/Test10/tilicord-MAX-850.img",13065,NA
"994","tilicord",850,"LandisOutputs/Test9/tilicord-MAX-850.img",19839,NA
"995","tilicord",900,"LandisOutputs/Test10/tilicord-MAX-900.img",12412,NA
"996","tilicord",900,"LandisOutputs/Test9/tilicord-MAX-900.img",18508,NA
"997","tilicord",950,"LandisOutputs/Test10/tilicord-MAX-950.img",12079,NA
"998","tilicord",950,"LandisOutputs/Test9/tilicord-MAX-950.img",18440,NA
"999","tilicord",1000,"LandisOutputs/Test10/tilicord-MAX-1000.img",11868,NA
"1000","tilicord",1000,"LandisOutputs/Test9/tilicord-MAX-1000.img",18594,NA
"1001","tilicord",1050,"LandisOutputs/Test10/tilicord-MAX-1050.img",11722,NA
"1002","tilicord",1050,"LandisOutputs/Test9/tilicord-MAX-1050.img",18761,NA
"1003","tilicord",1100,"LandisOutputs/Test10/tilicord-MAX-1100.img",11392,NA
"1004","tilicord",1100,"LandisOutputs/Test9/tilicord-MAX-1100.img",18508,NA
"1005","tilicord",1150,"LandisOutputs/Test10/tilicord-MAX-1150.img",10966,NA
"1006","tilicord",1150,"LandisOutputs/Test9/tilicord-MAX-1150.img",17697,NA
"1007","tilicord",1200,"LandisOutputs/Test10/tilicord-MAX-1200.img",10795,NA
"1008","tilicord",1200,"LandisOutputs/Test9/tilicord-MAX-1200.img",17151,NA
"1009","tilicord",1250,"LandisOutputs/Test10/tilicord-MAX-1250.img",10598,NA
"1010","tilicord",1250,"LandisOutputs/Test9/tilicord-MAX-1250.img",17141,NA
"1011","tilicord",1300,"LandisOutputs/Test10/tilicord-MAX-1300.img",10348,NA
"1012","tilicord",1300,"LandisOutputs/Test9/tilicord-MAX-1300.img",17191,NA
"1013","tilicord",1350,"LandisOutputs/Test10/tilicord-MAX-1350.img",10184,NA
"1014","tilicord",1350,"LandisOutputs/Test9/tilicord-MAX-1350.img",17278,NA
"1015","tilicord",1400,"LandisOutputs/Test10/tilicord-MAX-1400.img",9993,NA
"1016","tilicord",1400,"LandisOutputs/Test9/tilicord-MAX-1400.img",16773,NA
"1017","tilicord",1450,"LandisOutputs/Test10/tilicord-MAX-1450.img",9725,NA
"1018","tilicord",1450,"LandisOutputs/Test9/tilicord-MAX-1450.img",16136,NA
"1019","tilicord",1500,"LandisOutputs/Test10/tilicord-MAX-1500.img",9441,NA
"1020","tilicord",1500,"LandisOutputs/Test9/tilicord-MAX-1500.img",15819,NA
"1021","tilicord",1550,"LandisOutputs/Test10/tilicord-MAX-1550.img",9326,NA
"1022","tilicord",1550,"LandisOutputs/Test9/tilicord-MAX-1550.img",15617,NA
"1023","tilicord",1600,"LandisOutputs/Test10/tilicord-MAX-1600.img",9071,NA
"1024","tilicord",1600,"LandisOutputs/Test9/tilicord-MAX-1600.img",15660,NA
"1025","tilicord",1650,"LandisOutputs/Test10/tilicord-MAX-1650.img",8925,NA
"1026","tilicord",1650,"LandisOutputs/Test9/tilicord-MAX-1650.img",15406,NA
"1027","tilicord",1700,"LandisOutputs/Test10/tilicord-MAX-1700.img",8690,NA
"1028","tilicord",1700,"LandisOutputs/Test9/tilicord-MAX-1700.img",15156,NA
"1029","tilicord",1750,"LandisOutputs/Test10/tilicord-MAX-1750.img",8622,NA
"1030","tilicord",1750,"LandisOutputs/Test9/tilicord-MAX-1750.img",14738,NA
"1031","tilicord",1800,"LandisOutputs/Test10/tilicord-MAX-1800.img",8500,NA
"1032","tilicord",1800,"LandisOutputs/Test9/tilicord-MAX-1800.img",14462,NA
"1033","tilicord",1850,"LandisOutputs/Test10/tilicord-MAX-1850.img",8351,NA
"1034","tilicord",1850,"LandisOutputs/Test9/tilicord-MAX-1850.img",14321,NA
"1035","tilicord",1900,"LandisOutputs/Test10/tilicord-MAX-1900.img",8226,NA
"1036","tilicord",1900,"LandisOutputs/Test9/tilicord-MAX-1900.img",14209,NA
"1037","tilicord",1950,"LandisOutputs/Test10/tilicord-MAX-1950.img",8108,NA
"1038","tilicord",1950,"LandisOutputs/Test9/tilicord-MAX-1950.img",13967,NA
"1039","tilicord",2000,"LandisOutputs/Test10/tilicord-MAX-2000.img",8066,NA
"1040","tilicord",2000,"LandisOutputs/Test9/tilicord-MAX-2000.img",13704,NA
"1041","tilicord",2050,"LandisOutputs/Test10/tilicord-MAX-2050.img",7898,NA
"1042","tilicord",2050,"LandisOutputs/Test9/tilicord-MAX-2050.img",13551,NA
"1043","tilicord",2100,"LandisOutputs/Test10/tilicord-MAX-2100.img",7785,NA
"1044","tilicord",2100,"LandisOutputs/Test9/tilicord-MAX-2100.img",13321,NA
"1045","tilicord",2150,"LandisOutputs/Test10/tilicord-MAX-2150.img",7586,NA
"1046","tilicord",2150,"LandisOutputs/Test9/tilicord-MAX-2150.img",13093,NA
"1047","tilicord",2200,"LandisOutputs/Test10/tilicord-MAX-2200.img",7488,NA
"1048","tilicord",2200,"LandisOutputs/Test9/tilicord-MAX-2200.img",12929,NA
"1049","tilicord",2250,"LandisOutputs/Test10/tilicord-MAX-2250.img",7325,NA
"1050","tilicord",2250,"LandisOutputs/Test9/tilicord-MAX-2250.img",12618,NA
"1051","tilicord",2300,"LandisOutputs/Test10/tilicord-MAX-2300.img",7178,NA
"1052","tilicord",2300,"LandisOutputs/Test9/tilicord-MAX-2300.img",12360,NA
"1053","tilicord",2350,"LandisOutputs/Test10/tilicord-MAX-2350.img",7141,NA
"1054","tilicord",2350,"LandisOutputs/Test9/tilicord-MAX-2350.img",12220,NA
"1055","tilicord",2400,"LandisOutputs/Test10/tilicord-MAX-2400.img",7135,NA
"1056","tilicord",2400,"LandisOutputs/Test9/tilicord-MAX-2400.img",12096,NA
"1057","tilicord",2450,"LandisOutputs/Test10/tilicord-MAX-2450.img",7080,NA
"1058","tilicord",2450,"LandisOutputs/Test9/tilicord-MAX-2450.img",11872,NA
"1059","tilicord",2500,"LandisOutputs/Test10/tilicord-MAX-2500.img",6944,NA
"1060","tilicord",2500,"LandisOutputs/Test9/tilicord-MAX-2500.img",11789,NA
"1061","tilicord",2550,"LandisOutputs/Test10/tilicord-MAX-2550.img",6846,NA
"1062","tilicord",2550,"LandisOutputs/Test9/tilicord-MAX-2550.img",11462,NA
"1063","tilicord",2600,"LandisOutputs/Test10/tilicord-MAX-2600.img",6759,NA
"1064","tilicord",2600,"LandisOutputs/Test9/tilicord-MAX-2600.img",11194,NA
"1065","tilicord",2650,"LandisOutputs/Test10/tilicord-MAX-2650.img",6693,NA
"1066","tilicord",2650,"LandisOutputs/Test9/tilicord-MAX-2650.img",10896,NA
"1067","tilicord",2700,"LandisOutputs/Test10/tilicord-MAX-2700.img",6536,NA
"1068","tilicord",2700,"LandisOutputs/Test9/tilicord-MAX-2700.img",10790,NA
"1069","tilicord",2750,"LandisOutputs/Test10/tilicord-MAX-2750.img",6476,NA
"1070","tilicord",2750,"LandisOutputs/Test9/tilicord-MAX-2750.img",10509,NA
"1071","tilicord",2800,"LandisOutputs/Test10/tilicord-MAX-2800.img",6443,NA
"1072","tilicord",2800,"LandisOutputs/Test9/tilicord-MAX-2800.img",10367,NA
"1073","tilicord",2850,"LandisOutputs/Test10/tilicord-MAX-2850.img",6290,NA
"1074","tilicord",2850,"LandisOutputs/Test9/tilicord-MAX-2850.img",10146,NA
"1075","tilicord",2900,"LandisOutputs/Test10/tilicord-MAX-2900.img",6242,NA
"1076","tilicord",2900,"LandisOutputs/Test9/tilicord-MAX-2900.img",9990,NA
"1077","tilicord",2950,"LandisOutputs/Test10/tilicord-MAX-2950.img",6177,NA
"1078","tilicord",2950,"LandisOutputs/Test9/tilicord-MAX-2950.img",9768,NA
"1079","tilicord",3000,"LandisOutputs/Test10/tilicord-MAX-3000.img",6069,NA
"1080","tilicord",3000,"LandisOutputs/Test9/tilicord-MAX-3000.img",9590,NA
"1081","ulmusppp",0,"LandisOutputs/Test10/ulmusppp-MAX-0.img",5523,NA
"1082","ulmusppp",0,"LandisOutputs/Test9/ulmusppp-MAX-0.img",5523,NA
"1083","ulmusppp",50,"LandisOutputs/Test10/ulmusppp-MAX-50.img",5526,NA
"1084","ulmusppp",50,"LandisOutputs/Test9/ulmusppp-MAX-50.img",5523,NA
"1085","ulmusppp",100,"LandisOutputs/Test10/ulmusppp-MAX-100.img",5531,NA
"1086","ulmusppp",100,"LandisOutputs/Test9/ulmusppp-MAX-100.img",5526,NA
"1087","ulmusppp",150,"LandisOutputs/Test10/ulmusppp-MAX-150.img",5531,NA
"1088","ulmusppp",150,"LandisOutputs/Test9/ulmusppp-MAX-150.img",5527,NA
"1089","ulmusppp",200,"LandisOutputs/Test10/ulmusppp-MAX-200.img",5542,NA
"1090","ulmusppp",200,"LandisOutputs/Test9/ulmusppp-MAX-200.img",5528,NA
"1091","ulmusppp",250,"LandisOutputs/Test10/ulmusppp-MAX-250.img",2084,NA
"1092","ulmusppp",250,"LandisOutputs/Test9/ulmusppp-MAX-250.img",2009,NA
"1093","ulmusppp",300,"LandisOutputs/Test10/ulmusppp-MAX-300.img",138,NA
"1094","ulmusppp",300,"LandisOutputs/Test9/ulmusppp-MAX-300.img",30,NA
"1095","ulmusppp",350,"LandisOutputs/Test10/ulmusppp-MAX-350.img",187,NA
"1096","ulmusppp",350,"LandisOutputs/Test9/ulmusppp-MAX-350.img",32,NA
"1097","ulmusppp",400,"LandisOutputs/Test10/ulmusppp-MAX-400.img",218,NA
"1098","ulmusppp",400,"LandisOutputs/Test9/ulmusppp-MAX-400.img",31,NA
"1099","ulmusppp",450,"LandisOutputs/Test10/ulmusppp-MAX-450.img",242,NA
"1100","ulmusppp",450,"LandisOutputs/Test9/ulmusppp-MAX-450.img",32,NA
"1101","ulmusppp",500,"LandisOutputs/Test10/ulmusppp-MAX-500.img",237,NA
"1102","ulmusppp",500,"LandisOutputs/Test9/ulmusppp-MAX-500.img",16,NA
"1103","ulmusppp",550,"LandisOutputs/Test10/ulmusppp-MAX-550.img",264,NA
"1104","ulmusppp",550,"LandisOutputs/Test9/ulmusppp-MAX-550.img",10,NA
"1105","ulmusppp",600,"LandisOutputs/Test10/ulmusppp-MAX-600.img",281,NA
"1106","ulmusppp",600,"LandisOutputs/Test9/ulmusppp-MAX-600.img",5,NA
"1107","ulmusppp",650,"LandisOutputs/Test10/ulmusppp-MAX-650.img",283,NA
"1108","ulmusppp",650,"LandisOutputs/Test9/ulmusppp-MAX-650.img",4,NA
"1109","ulmusppp",700,"LandisOutputs/Test10/ulmusppp-MAX-700.img",282,NA
"1110","ulmusppp",700,"LandisOutputs/Test9/ulmusppp-MAX-700.img",1,NA
"1111","ulmusppp",750,"LandisOutputs/Test10/ulmusppp-MAX-750.img",290,NA
"1112","ulmusppp",750,"LandisOutputs/Test9/ulmusppp-MAX-750.img",1,NA
"1113","ulmusppp",800,"LandisOutputs/Test10/ulmusppp-MAX-800.img",282,NA
"1114","ulmusppp",850,"LandisOutputs/Test10/ulmusppp-MAX-850.img",329,NA
"1115","ulmusppp",900,"LandisOutputs/Test10/ulmusppp-MAX-900.img",367,NA
"1116","ulmusppp",950,"LandisOutputs/Test10/ulmusppp-MAX-950.img",389,NA
"1117","ulmusppp",1000,"LandisOutputs/Test10/ulmusppp-MAX-1000.img",407,NA
"1118","ulmusppp",1050,"LandisOutputs/Test10/ulmusppp-MAX-1050.img",423,NA
"1119","ulmusppp",1100,"LandisOutputs/Test10/ulmusppp-MAX-1100.img",425,NA
"1120","ulmusppp",1150,"LandisOutputs/Test10/ulmusppp-MAX-1150.img",441,NA
"1121","ulmusppp",1200,"LandisOutputs/Test10/ulmusppp-MAX-1200.img",482,NA
"1122","ulmusppp",1250,"LandisOutputs/Test10/ulmusppp-MAX-1250.img",501,NA
"1123","ulmusppp",1300,"LandisOutputs/Test10/ulmusppp-MAX-1300.img",528,NA
"1124","ulmusppp",1350,"LandisOutputs/Test10/ulmusppp-MAX-1350.img",531,NA
"1125","ulmusppp",1400,"LandisOutputs/Test10/ulmusppp-MAX-1400.img",571,NA
"1126","ulmusppp",1450,"LandisOutputs/Test10/ulmusppp-MAX-1450.img",620,NA
"1127","ulmusppp",1500,"LandisOutputs/Test10/ulmusppp-MAX-1500.img",637,NA
"1128","ulmusppp",1550,"LandisOutputs/Test10/ulmusppp-MAX-1550.img",624,NA
"1129","ulmusppp",1600,"LandisOutputs/Test10/ulmusppp-MAX-1600.img",644,NA
"1130","ulmusppp",1650,"LandisOutputs/Test10/ulmusppp-MAX-1650.img",681,NA
"1131","ulmusppp",1700,"LandisOutputs/Test10/ulmusppp-MAX-1700.img",701,NA
"1132","ulmusppp",1750,"LandisOutputs/Test10/ulmusppp-MAX-1750.img",740,NA
"1133","ulmusppp",1800,"LandisOutputs/Test10/ulmusppp-MAX-1800.img",765,NA
"1134","ulmusppp",1850,"LandisOutputs/Test10/ulmusppp-MAX-1850.img",746,NA
"1135","ulmusppp",1900,"LandisOutputs/Test10/ulmusppp-MAX-1900.img",763,NA
"1136","ulmusppp",1950,"LandisOutputs/Test10/ulmusppp-MAX-1950.img",798,NA
"1137","ulmusppp",2000,"LandisOutputs/Test10/ulmusppp-MAX-2000.img",807,NA
"1138","ulmusppp",2050,"LandisOutputs/Test10/ulmusppp-MAX-2050.img",857,NA
"1139","ulmusppp",2100,"LandisOutputs/Test10/ulmusppp-MAX-2100.img",892,NA
"1140","ulmusppp",2150,"LandisOutputs/Test10/ulmusppp-MAX-2150.img",899,NA
"1141","ulmusppp",2200,"LandisOutputs/Test10/ulmusppp-MAX-2200.img",914,NA
"1142","ulmusppp",2250,"LandisOutputs/Test10/ulmusppp-MAX-2250.img",959,NA
"1143","ulmusppp",2300,"LandisOutputs/Test10/ulmusppp-MAX-2300.img",1006,NA
"1144","ulmusppp",2350,"LandisOutputs/Test10/ulmusppp-MAX-2350.img",1031,NA
"1145","ulmusppp",2400,"LandisOutputs/Test10/ulmusppp-MAX-2400.img",1073,NA
"1146","ulmusppp",2450,"LandisOutputs/Test10/ulmusppp-MAX-2450.img",1132,NA
"1147","ulmusppp",2500,"LandisOutputs/Test10/ulmusppp-MAX-2500.img",1196,NA
"1148","ulmusppp",2550,"LandisOutputs/Test10/ulmusppp-MAX-2550.img",1250,NA
"1149","ulmusppp",2600,"LandisOutputs/Test10/ulmusppp-MAX-2600.img",1286,NA
"1150","ulmusppp",2650,"LandisOutputs/Test10/ulmusppp-MAX-2650.img",1249,NA
"1151","ulmusppp",2700,"LandisOutputs/Test10/ulmusppp-MAX-2700.img",1250,NA
"1152","ulmusppp",2750,"LandisOutputs/Test10/ulmusppp-MAX-2750.img",1229,NA
"1153","ulmusppp",2800,"LandisOutputs/Test10/ulmusppp-MAX-2800.img",1279,NA
"1154","ulmusppp",2850,"LandisOutputs/Test10/ulmusppp-MAX-2850.img",1323,NA
"1155","ulmusppp",2900,"LandisOutputs/Test10/ulmusppp-MAX-2900.img",1362,NA
"1156","ulmusppp",2950,"LandisOutputs/Test10/ulmusppp-MAX-2950.img",1367,NA
"1157","ulmusppp",3000,"LandisOutputs/Test10/ulmusppp-MAX-3000.img",1408,NA
"1158","vibuopul",0,"LandisOutputs/Test10/vibuopul-MAX-0.img",41233,NA
"1159","vibuopul",0,"LandisOutputs/Test9/vibuopul-MAX-0.img",41233,NA
"1160","vibuopul",50,"LandisOutputs/Test10/vibuopul-MAX-50.img",8217,NA
"1161","vibuopul",50,"LandisOutputs/Test9/vibuopul-MAX-50.img",7506,NA
